Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_KA5846AA	BD,DM.708c	traces-0JgWgCB;ILLUMINA;Paired;;NA	Human	Human		2017	4			Asia	Bangladesh	Dhaka	Dhaka		1000			R Farzana	Escherichia coli			B2	Pathogen	NDM-1					UTI			2018-11-22	2019-05-27	ESC_KA5846AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7040AA	51008369SK1	GCF_003254065;Complete Genome;;;	Companion Animal		Dog; wound liquid	2018				Europe	Switzerland	Zurich	Zürich District	Zürich		47.22	8.33	University of Zurich	Escherichia coli								PRJNA224116			SAMN09381942		2018-12-04	2018-06-18	ESC_KA7040AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7066AA	APEC 01	GCA_003028815;Chromosome;;;	Human	Human	Homo sapiens; urine	2016	12									31.5546	74.3572	Rehman Medical Institute	Escherichia coli								PRJNA389368			SAMN07196152		2018-12-04	2018-04-02	ESC_KA7066AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7208AA	ECONIH6	SRR6515382;ILLUMINA;Paired;500;SRX3603367,SRR6515383;ILLUMINA;Paired;500;SRX3603367,SRR6515384;PACBIO_SMRT;Single;;SRX3603368,GCF_002903125;Complete Genome;;;	Human	Human	Homo sapiens	2016	4			North America	United States					38.984652	-77.094709	NHGRI/NIH	Escherichia coli								PRJNA224116			SAMN05341196	SRS2871282	2018-12-04	2018-01-29	ESC_KA7208AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7242AA	CREC-629	GCF_002787545;Complete Genome;;;	Human	Human	Homo sapiens; urine	2015				Asia	South Korea	Jeollanam-do						Yonsei University College of medicine	Escherichia coli								PRJNA224116			SAMN07944243		2018-12-04	2017-11-20	ESC_KA7242AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7243AA	CREC-532	GCF_002786655;Complete Genome;;;	Human	Human	Homo sapiens; urine	2015				Asia	South Korea			Busan				Yonsei University College of medicine	Escherichia coli								PRJNA224116			SAMN07944239		2018-12-04	2017-11-20	ESC_KA7243AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7288AA	360/16	GCA_002290265;Chromosome;;;	Livestock	Bovine	cattle	2016	8									29.68	76.99	IVRI	Escherichia coli								PRJNA401213			SAMN07599872		2018-12-04	2017-09-12	ESC_KA7288AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7412AA		ERR2933047;ILLUMINA;Paired;410;ERX2935852																Wellcome Sanger Institute	Escherichia coli								PRJEB8667	ERP009685		SAMEA104288118	ERS1913096	2018-12-05	2018-12-02	ESC_KA7412AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7429AA		ERR2933030;ILLUMINA;Paired;406;ERX2935835																Wellcome Sanger Institute	Escherichia coli								PRJEB8667	ERP009685		SAMEA104288101	ERS1913079	2018-12-05	2018-12-02	ESC_KA7429AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7709AA	4/2-1	GCA_003856575;Complete Genome;;;,GCF_003856575;Complete Genome;;;	Human	Human	Homo sapiens; feces	2009				Europe	Sweden							Uppsala University	Escherichia coli								PRJNA413669			SAMN07760933		2018-12-05	2018-12-03	ESC_KA7709AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA7988AA	GCID_CRE_0007	SRR8291864;ILLUMINA;Paired;;SRX5106452	Human	Human	urine					Africa	Egypt							JCVI	Shigella sonnei								PRJNA508509	SRP172883		SAMN10527285	SRS4116094	2018-12-08	2018-12-07	ESC_KA7988AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA8984AA	PSU-1707	SRR8397582;ILLUMINA;Paired;500;SRX5206929	Livestock	Bovine	cow	2018	1			North America	United States	California						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN10485801	SRS4211568	2019-01-08	2019-01-04	ESC_KA8984AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_KA9883AA	ERS1995224	ERR3062110;ILLUMINA;Paired;407;ERX3134911																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA104370246	ERS1995224	2019-01-25	2019-01-24	ESC_KA9883AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA4973AA	CRE42	SRR6793824;ILLUMINA;Paired;;SRX3752857	Human	Human	Homo sapiens; bloodstream; blood	2015	11			Unresolved						37.4335	-122.1754	Stanford Healthcare	Escherichia coli								PRJNA436373	SRP133707		SAMN08623816	SRS3009009	2019-02-11	2018-03-29	ESC_LA4973AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA5204AA	JIE4087	SRR6455967;ILLUMINA;Paired;;SRX3546777	Human	Human	Homo sapiens; rectum	2014				Oceania	Australia	New South Wales		Sydney				University of Sydney	Escherichia coli								PRJNA429066	SRP128614		SAMN08328838	SRS2820842	2019-02-11	2019-02-01	ESC_LA5204AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA5211AA	CH03	SRR6455974;ILLUMINA;Paired;;SRX3546770	Human	Human	Homo sapiens	2008				Oceania	Australia	New South Wales		Sydney				University of Sydney	Escherichia coli								PRJNA429066	SRP128614		SAMN08328778	SRS2820835	2019-02-11	2019-02-01	ESC_LA5211AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA5219AA	JIE419	SRR6455982;ILLUMINA;Paired;;SRX3546762	Human	Human	Homo sapiens	2007				Oceania	Australia	New South Wales		Sydney				University of Sydney	Escherichia coli								PRJNA429066	SRP128614		SAMN08328854	SRS2820827	2019-02-11	2019-02-01	ESC_LA5219AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA5222AA	JIE418	SRR6455985;ILLUMINA;Paired;;SRX3546759	Human	Human	Homo sapiens	2007				Oceania	Australia	New South Wales		Sydney				University of Sydney	Escherichia coli								PRJNA429066	SRP128614		SAMN08328853	SRS2820825	2019-02-11	2019-02-01	ESC_LA5222AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA6430AA	C1616	SRR6065849;ILLUMINA;Paired;;SRX3209390	Human	Human	Patient Urine; Homo sapiens	2016	6			Asia	China	Shandong				36.4	116.57	Peking University People's Hospital	Escherichia coli								PRJNA408214	SRP118547		SAMN07682631	SRS2534395	2019-02-11	2018-01-06	ESC_LA6430AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA6433AA	C1279	SRR6065798;ILLUMINA;Paired;;SRX3209387	Human	Human	Patient Urine; Homo sapiens	2016	10			Asia	China	Shandong				36.4	116.57	Peking University People's Hospital	Escherichia coli								PRJNA408214	SRP118547		SAMN07682628	SRS2534392	2019-02-11	2018-01-06	ESC_LA6433AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA7089AA	C1157	SRR6067099;ILLUMINA;Paired;;SRX3209739	Human	Human	Patient Sputum; Homo sapiens	2016	10			Asia	China	Shandong				36.4	116.57	Peking University People's Hospital	Escherichia coli								PRJNA408214	SRP118547		SAMN07682627	SRS2534725	2019-02-11	2018-01-06	ESC_LA7089AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA7404AA	ecoli753	SRR5430185;ILLUMINA;Paired;;SRX2720193	Human	Human	Homo sapiens; urine	2015	2			Unresolved						32.8801	-117.234	UC San Diego	Escherichia coli								PRJNA381936	SRP103382		SAMN06702073	SRS2110699	2019-02-11	2018-05-01	ESC_LA7404AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA8651AA	strain 162	SRR4302246;ILLUMINA;Paired;;SRX2196549	Human	Human	Homo sapiens	2015	1			Asia	Singapore					1.17	103.5	Tan Tock Seng Hospital	Escherichia coli								PRJNA342893	SRP090607		SAMN05770944	SRS1718214	2019-02-11	2017-01-01	ESC_LA8651AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA8670AA	strain 163	SRR4302198;ILLUMINA;Paired;;SRX2196501	Human	Human	Homo sapiens	2014	7			Asia	Singapore					1.17	103.5	Tan Tock Seng Hospital	Escherichia coli								PRJNA342893	SRP090607		SAMN05770945	SRS1718165	2019-02-11	2017-01-01	ESC_LA8670AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA8702AA	strain 33	SRR4302082;ILLUMINA;Paired;;SRX2196385	Human	Human	Homo sapiens	2015	4			Asia	Singapore					1.17	103.5	Tan Tock Seng Hospital	Escherichia coli								PRJNA342893	SRP090607		SAMN05770815	SRS1718049	2019-02-11	2017-01-01	ESC_LA8702AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9041AA		ERR2352506;ILLUMINA;Paired;1000;ERX2403382	Human	Human	Homo sapiens; .					Unresolved								UOC	Escherichia coli								PRJEB24378	ERP106197		SAMEA104653678	ERS2255061	2019-02-14	2019-02-13	ESC_LA9041AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9043AA		ERR2352504;ILLUMINA;Paired;1000;ERX2403380	Human	Human	Homo sapiens; .					Unresolved								UOC	Escherichia coli								PRJEB24378	ERP106197		SAMEA104653676	ERS2255059	2019-02-14	2019-02-13	ESC_LA9043AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9089AA		ERR2351665;ILLUMINA;Paired;1000;ERX2402541	Human	Human	Homo sapiens; .					Unresolved								UOC	Escherichia coli								PRJEB24378	ERP106197		SAMEA104653406	ERS2254789	2019-02-14	2019-02-13	ESC_LA9089AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9113AA	32b	ERR2349525;ILLUMINA;Paired;1000;ERX2400411	Human	Human	Homo sapiens; .					Unresolved								UOC	Escherichia coli		S40						PRJEB24378	ERP106197		SAMEA104653002	ERS2254385	2019-02-14	2019-02-13	ESC_LA9113AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9158AA	27	ERR2348917;ILLUMINA;Paired;1000;ERX2399803	Human	Human	Homo sapiens; .					Unresolved								UOC	Escherichia coli		N70						PRJEB24378	ERP106197		SAMEA104652875	ERS2254258	2019-02-14	2019-02-13	ESC_LA9158AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9700AA	WCHEC025970	GCF_004295365;Complete Genome;;;,GCA_004295365;Complete Genome;;;	Human	Human	Homo sapiens	2017	10			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA418674			SAMN10956393		2019-02-27	2019-02-25	ESC_LA9700AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9872AA		ERR3181640;ILLUMINA;Paired;453;ERX3209491																Wellcome Sanger Institute	Escherichia coli								PRJEB23879	ERP105658		SAMEA104448928	ERS2066870	2019-02-28	2019-02-28	ESC_LA9872AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9881AA		ERR3181598;ILLUMINA;Paired;443;ERX3209449																Wellcome Sanger Institute	Escherichia coli								PRJEB23879	ERP105658		SAMEA104448878	ERS2066820	2019-02-28	2019-02-28	ESC_LA9881AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_LA9888AA		ERR3181573;ILLUMINA;Paired;457;ERX3209424																Wellcome Sanger Institute	Escherichia coli								PRJEB23879	ERP105658		SAMEA104448853	ERS2066795	2019-02-28	2019-02-28	ESC_LA9888AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA0907AA		ERR2570988;ILLUMINA;Paired;1000;ERX2587989	Human	Human	ND					Africa	Ghana							Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB26592	ERP108593		SAMEA4653203	ERS2473839	2019-03-06	2019-03-06	ESC_MA0907AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA0921AA		ERR2570974;ILLUMINA;Paired;1000;ERX2587975	Human	Human	ND					Africa	Ghana							Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB26592	ERP108593		SAMEA4653189	ERS2473825	2019-03-06	2019-03-06	ESC_MA0921AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA0938AA		ERR2570957;ILLUMINA;Paired;1000;ERX2587958	Human	Human	ND					Africa	Ghana							Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB26592	ERP108593		SAMEA4653172	ERS2473808	2019-03-06	2019-03-06	ESC_MA0938AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA1346AA	AM374	SRR8753738;ILLUMINA;Paired;;SRX5544658																JCVI	Shigella sonnei								PRJNA508495	SRP172874		SAMN11160071	SRS4510312	2019-03-19	2019-03-19	ESC_MA1346AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA1436AA	A28	traces-0hJFdfh;ILLUMINA;Paired;;NA	Environment	ND/Others		2018				Asia	India							Jones	Escherichia coli													2019-03-21	2019-03-21	ESC_MA1436AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA1477AA	ECOL-18-VL-LA-PA-Ryan-0026	SRR9668343;PACBIO_SMRT;Single;;SRX6428922,SRR9653890;PACBIO_SMRT;Single;;SRX6415261,GCF_007012305;Complete Genome;;;,SRR8767398;ILLUMINA;Paired;500;SRX5557610	Companion Animal		Canis lupus familiaris Trach Wash	2018	7			North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA324573	SRP121361		SAMN11230749	SRS4521432	2019-03-22	2019-03-21	ESC_MA1477AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA2087AA		ERR2935754;ILLUMINA;Paired;400;ERX2938548	Human	Human	Homo sapiens; Urine(second portion)	2014				Europe	Switzerland							UNIVERSITY OF ZURICH, Institute of Medical Microbiology	Escherichia coli								PRJEB29576	ERP111889		SAMEA5076027	ERS2887391	2019-04-01	2019-04-01	ESC_MA2087AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA2206AA		ERR2935635;ILLUMINA;Paired;400;ERX2938429	Human	Human	Homo sapiens; Urine(single use catheter)	2014				Europe	Switzerland							UNIVERSITY OF ZURICH, Institute of Medical Microbiology	Escherichia coli								PRJEB29576	ERP111889		SAMEA5075908	ERS2887272	2019-04-01	2019-04-01	ESC_MA2206AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA2880AA	206	traces-0WiDCGZ;ILLUMINA;Paired;;NA,traces-0keyyHO;ILLUMINA;Paired;;NA																umn														2019-04-07	2019-04-07	ESC_MA2880AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA3538AA	RSA17	traces-0TYbRsh;ILLUMINA;Paired;;NA																BIRGY														2019-04-16	2019-04-16	ESC_MA3538AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA3623AA	C0104	SRR8902702;ILLUMINA;Paired;;SRX5688656	Human	Human	Homo sapiens	2015				Unresolved								McMaster University	Escherichia coli								PRJNA532924	SRP192632		SAMN11420065	SRS4628552	2019-04-16	2019-04-15	ESC_MA3623AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA3952AA	KR2733	traces-0XRQSnZ;ILLUMINA;Paired;;NA																F Hodges														2019-04-17	2019-04-17	ESC_MA3952AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA4728AA	N15	traces-0iTJhCD;ILLUMINA;Paired;;NA																cagef														2019-04-29	2019-04-29	ESC_MA4728AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA4734AA	N18	traces-0FmeROv;ILLUMINA;Paired;;NA,traces-0GkgzwE;ILLUMINA;Paired;;NA																cagef														2019-04-29	2019-04-29	ESC_MA4734AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA4802AA	N123	traces-0DCmANL;ILLUMINA;Paired;;NA																cagef														2019-04-29	2019-04-29	ESC_MA4802AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA4829AA	N171	traces-0wiUtyr;ILLUMINA;Paired;;NA																cagef														2019-04-29	2019-04-29	ESC_MA4829AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA5720AA		ERR2632197;ILLUMINA;Paired;450;ERX2648691																Wellcome Sanger Institute	Escherichia coli								PRJEB19657	ERP021713		SAMEA103972952	ERS1662120	2019-05-14	2019-05-11	ESC_MA5720AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA5750AA	R089C1	SRR9051977;ILLUMINA;Paired;500;SRX5828226	Human	Human	Homo sapiens; stool	2017				Asia	Sri Lanka							FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA293225	SRP103093		SAMN11640163	SRS4755927	2019-05-14	2019-05-14	ESC_MA5750AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA6590AA	SCCA383	traces-0vBVMBn;ILLUMINA;Paired;;NA				2018												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6590AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA6651AA	SCAC156	traces-0ZCTWZi;ILLUMINA;Paired;;NA				2016												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6651AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA6948AA		SRR9113455;ILLUMINA;Paired;;SRX5887743	Human	Human	Homo sapiens	2015				Asia	Oman							Karolinska Institutet	Escherichia coli								PRJNA544438	SRP199302		SAMN11840205	SRS4809958	2019-05-30	2019-05-23	ESC_MA6948AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA6955AA		SRR9113462;ILLUMINA;Paired;;SRX5887736	Human	Human	Homo sapiens	2015				Asia	Oman							Karolinska Institutet	Escherichia coli								PRJNA544438	SRP199302		SAMN11840202	SRS4809951	2019-05-30	2019-05-23	ESC_MA6955AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA6980AA		SRR9113487;ILLUMINA;Paired;;SRX5887711	Human	Human	Homo sapiens	2015				Asia	Oman							Karolinska Institutet	Escherichia coli								PRJNA544438	SRP199302		SAMN11840198	SRS4809926	2019-05-30	2019-05-23	ESC_MA6980AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA7131AA	CFS3274	ERR3333495;ILLUMINA;Paired;0;ERX3358210	Human	Human	Bovinae; Diarrhea	2007	4			Europe	France							UCD-CFS	Escherichia coli								PRJEB32666	ERP115372		SAMEA5618989	ERS3423076	2019-05-30	2019-05-22	ESC_MA7131AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_MA7148AA	CFS3257	ERR3333478;ILLUMINA;Paired;0;ERX3358193	Human	Human	Bovinae; Diarrhea	2004	7			Europe	Germany							UCD-CFS	Escherichia coli								PRJEB32666	ERP115372		SAMEA5618972	ERS3423059	2019-05-30	2019-05-22	ESC_MA7148AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA0525AA	CRE18093	traces-0AgNUxS;ILLUMINA;Paired;;NA				2018												Animal Disease Prevention and Food Safety Key Laboratory of Sichuan Province														2019-06-07	2020-06-07	ESC_NA0525AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA1184AA	FESBLEC34	SRR9301096;ILLUMINA;Paired;500;SRX6069913	Environment	Water/River	ND	2019	1			North America	United States	North Carolina						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA293225	SRP103093		SAMN12056370	SRS4972182	2019-06-14	2019-06-13	ESC_NA1184AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA1187AA	ECOL-18-VL-LA-PA-Ryan-0036	SRR9301084;ILLUMINA;Paired;500;SRX6069901	Companion Animal		Trach Wash (Canis lupus familiaris)	2018	9			North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12056373	SRS4972171	2019-06-14	2019-06-13	ESC_NA1187AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA1310AA		ERR3372749;ILLUMINA;Paired;498;ERX3396901																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607751	ERS2428447	2019-06-16	2019-06-15	ESC_NA1310AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA3098AA	NRZ-36519	traces-0EOmxnt;ILLUMINA;Paired;;NA				2017	8	25		Europe	Germany	Saxony			019			Department of Medical Microbiology, Ruhr-University Bochum, Germany							NGS1							2019-07-01	2020-07-07	ESC_NA3098AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA3100AA	NRZ-45123	traces-0cHGRtE;ILLUMINA;Paired;;NA				2018	9	4		Europe	Germany	Schleswig-Holstein			247			Department of Medical Microbiology, Ruhr-University Bochum, Germany							NGS1							2019-07-01	2020-07-07	ESC_NA3100AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA3149AA	NRZ-38674	traces-0gTywct;ILLUMINA;Paired;;NA				2017	11	22		Europe	Germany	Bavaria			803			Department of Medical Microbiology, Ruhr-University Bochum, Germany							NGS1							2019-07-01	2020-07-07	ESC_NA3149AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA3666AA	ecoli[ST-167]	SRR9615917;ILLUMINA;Paired;;SRX6379089	Human	Human	Homo sapiens; urine	2016				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145263	SRS5039743	2019-07-01	2019-07-01	ESC_NA3666AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4015AA	CRE-18-VL-LA-PA-Ryan-0015	SRR9620965;ILLUMINA;Paired;500;SRX6383977	Companion Animal		Endotracheal wash(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190410	SRS5043502	2019-07-09	2019-07-02	ESC_NA4015AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4016AA	CRE-18-VL-LA-PA-Ryan-0014	SRR9620960;ILLUMINA;Paired;500;SRX6383972	Companion Animal		Endotracheal wash(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190436	SRS5043495	2019-07-09	2019-07-02	ESC_NA4016AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4017AA	CRE-18-VL-LA-PA-Ryan-0004	SRR9620953;ILLUMINA;Paired;500;SRX6383965	Companion Animal		Endotracheal wash(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190501	SRS5043490	2019-07-09	2019-07-02	ESC_NA4017AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4018AA	CRE-18-VL-LA-PA-Ryan-0002	SRR9620952;ILLUMINA;Paired;500;SRX6383964	Companion Animal		E-tube site(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190370	SRS5043489	2019-07-09	2019-07-02	ESC_NA4018AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4019AA	CRE-18-VL-LA-PA-Ryan-0012	SRR9620950;ILLUMINA;Paired;500;SRX6383962	Companion Animal		Peritoneal Fluid(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190453	SRS5043486	2019-07-09	2019-07-02	ESC_NA4019AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4020AA	CRE-18-VL-LA-PA-Ryan-0013	SRR9620946;ILLUMINA;Paired;500;SRX6383958	Companion Animal		Gall bladder/Bile(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190362	SRS5043484	2019-07-09	2019-07-02	ESC_NA4020AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4021AA	CRE-18-VL-LA-PA-Ryan-0001	SRR9620942;ILLUMINA;Paired;500;SRX6383954	Companion Animal		Urine(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190134	SRS5043480	2019-07-09	2019-07-02	ESC_NA4021AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4022AA	CRE-18-VL-LA-PA-Ryan-0010	SRR9620940;ILLUMINA;Paired;500;SRX6383952	Companion Animal		Urine(Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190178	SRS5043478	2019-07-09	2019-07-02	ESC_NA4022AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4025AA	CRE-18-VL-LA-PA-Ryan-0011	SRR9620925;ILLUMINA;Paired;500;SRX6383937	Companion Animal		Urine(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190219	SRS5043463	2019-07-09	2019-07-02	ESC_NA4025AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4026AA	CRE-18-VL-LA-PA-Ryan-0005	SRR9620924;ILLUMINA;Paired;500;SRX6383936	Companion Animal		Lung biopsy(Canis lupus familiaris)	2018				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190106	SRS5043462	2019-07-09	2019-07-02	ESC_NA4026AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_NA4027AA	CRE-18-VL-LA-PA-Ryan-0008	SRR9620921;ILLUMINA;Paired;500;SRX6383933	Companion Animal		Endotracheal wash(Canis lupus familiaris)	2019				North America	United States	Pennsylvania						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA325243	SRP095363		SAMN12190150	SRS5043459	2019-07-09	2019-07-02	ESC_NA4027AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
