Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_GA7589AA	15290135(S15FP03936)	ERR2019109;ILLUMINA;Paired;667;ERX2078361	Companion Animal		Sus scrofa domesticus; fresh meat	2015				Europe	Belgium					50.503899	4.469948	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB21546	ERP023807		SAMEA104142828	ERS1801846	2017-06-30	2017-06-29	ESC_GA7589AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA8027AA	GH_60	traces-0mZPiSo;Complete Genome;Single;;NA	Aquatic Animal	Water/River	Sowe downstream					Europe	United Kingdom	England	Coventry	Coventry				University of Warwick	Escherichia coli		:H21											2017-07-06	2018-01-08	ESC_GA8027AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA8079AA	0000-0062-1815	SRR5806867;ILLUMINA;Paired;;SRX2985866	Human	Human	urine; Homo sapiens; Age: 84; female	2016				North America	United States	Massachusetts	Suffolk County	Boston		42.3	-71	Brigham & Women's Hospital	Escherichia coli								PRJNA278886	SRP056445		SAMN07325894	SRS2338438	2017-07-06	2017-07-05	ESC_GA8079AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA8091AA	PNUSAE007599	SRR5806464;ILLUMINA;Paired;;SRX2985628								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07273991	SRS2338236	2017-07-06	2017-07-05	ESC_GA8091AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA8527AA	20170724_S45	traces-0QSTdcd;ILLUMINA;Paired;;NA																Instituto Tecnológico Agrario de Castilla y León														2017-07-24	2019-03-06	ESC_GA8527AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA8615AA	FSIS1702754	SRR5865414;ILLUMINA;Paired;500;SRX3033464	Livestock	Swine	animal-swine-market swine	2017				North America	United States	Illinois						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O8						PRJNA292667	SRP066916		SAMN07411238	SRS2382260	2017-07-25	2017-07-25	ESC_GA8615AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA8793AA	OH-17-6662	SRR5865593;ILLUMINA;Paired;500;SRX3033627	Livestock	Swine	Porcine Intestine	2017				North America	United States	Ohio						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA338676	SRP083292		SAMN07229639	SRS2382374	2017-07-26	2017-07-25	ESC_GA8793AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA8924AA	FDAARGOS_433	SRR5884781;PACBIO_SMRT;Single;;SRX3050804,GCF_002589795;Complete Genome;;;,SRR5884782;ILLUMINA;Paired;548;SRX3050805	Human	Human	Rectal; Human (homo sapiens)	2015	12			North America	Canada	British Columbia						University of Maryland Institute for Genome Sciences	Escherichia coli								PRJNA231221	SRP040661		SAMN07312477	SRS2397396	2017-08-02	2017-07-31	ESC_GA8924AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA9006AA	AB3008	traces-0CClQCu;ILLUMINA;Paired;;NA,traces-0gKHctw;ILLUMINA;Paired;;NA	Companion Animal	Feline		2017				Europe	Sweden							National Veterinary Institute (SVA), Sweden	Escherichia coli				Pathogen	ESBL CTX-M-15								2017-08-04	2018-08-11	ESC_GA9006AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA9418AA	ETEC-04	ERR2010880;ILLUMINA;Paired;300;ERX2070552				2014	9			Asia	Bangladesh							Fondation Merieux	Escherichia coli								PRJEB21201	ERP023438		SAMEA104128273	ERS1792166	2017-08-11	2017-08-10	ESC_GA9418AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA9529AA	MER-50	SRR5936493;ILLUMINA;Paired;;SRX3096464	Human	Human	blood; Homo sapiens; Age: 67; female; Blood	2014				Oceania	Australia	Queensland		Brisbane				University of Queensland	Escherichia coli								PRJNA398288	SRP115500		SAMN07510235	SRS2433246	2017-08-16	2017-08-15	ESC_GA9529AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA9545AA	MER-79	SRR5936509;ILLUMINA;Paired;;SRX3096448	Human	Human	blood; Homo sapiens; Age: 38; female; Blood	2015				Asia	Singapore							University of Queensland	Escherichia coli								PRJNA398288	SRP115500		SAMN07510247	SRS2433229	2017-08-16	2017-08-15	ESC_GA9545AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA9568AA	MER-86	SRR5936532;ILLUMINA;Paired;;SRX3096425	Human	Human	blood; Homo sapiens; Age: 38; male; Blood	2015				Asia	Singapore							University of Queensland	Escherichia coli								PRJNA398288	SRP115500		SAMN07510251	SRS2433207	2017-08-16	2017-08-15	ESC_GA9568AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA9862AA	20160160	ERR2060120;ILLUMINA;Paired;300;ERX2119177	Human	Human	Human; Feces					Asia	Vietnam							academisch medisch centrum	Escherichia coli								PRJEB21997	ERP024314		SAMEA104188768	ERS1847786	2017-08-22	2017-08-22	ESC_GA9862AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_GA9924AA	20151217	ERR2060058;ILLUMINA;Paired;300;ERX2119115	Human	Human	Human; Feces					Asia	Vietnam							academisch medisch centrum	Escherichia coli								PRJEB21997	ERP024314		SAMEA104188706	ERS1847724	2017-08-22	2017-08-22	ESC_GA9924AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0361AA	ECPUTH07	SRR5943569;ILLUMINA;Paired;;SRX3102090	Human	Human	Homo sapiens; Age: 61 year; male; urine	2016	11			Asia	Thailand	Bangkok				13.7584	100.4855	JCVI	Escherichia coli						was S sonnei		PRJNA389557	SRP108857		SAMN07450654	SRS2438024	2017-08-27	2017-08-23	ESC_HA0361AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0363AA	ECPUTH05	SRR5943517;ILLUMINA;Paired;;SRX3102007	Human	Human	Homo sapiens; Age: 39 year; male; urine	2016	5			Asia	Thailand	Bangkok				13.7584	100.4855	JCVI	Shigella sonnei								PRJNA389557	SRP108857		SAMN07450656	SRS2437942	2017-08-27	2017-08-23	ESC_HA0363AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0414AA	ECCRETH06	SRR5942764;ILLUMINA;Paired;;SRX3101309	Human	Human	Homo sapiens; Age: 80 year; male; Rectal swab	2016	11			Asia	Thailand	Bangkok				13.7579	100.4858	JCVI	Shigella sonnei								PRJNA389557	SRP108857		SAMN07450569	SRS2437252	2017-08-27	2017-08-23	ESC_HA0414AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0417AA	ECCRETH02	SRR5942540;ILLUMINA;Paired;;SRX3101086	Human	Human	Homo sapiens; Age: 53 year; female; Rectal swab	2015	12			Asia	Thailand	Bangkok				13.7579	100.4858	JCVI	Shigella sonnei								PRJNA389557	SRP108857		SAMN07450591	SRS2437023	2017-08-27	2017-08-23	ESC_HA0417AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0914AA	MIAE02080 (10072)	traces-0NmOlTO;7GeneMLST;ND;;NA		Environment	Water	2013				Europe	France			Dijon				UMR Agroecologie					Unknown			None	NA	NA	None	NA	NA	2017-09-12	2017-09-12	ESC_HA0914AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0915AA	MIAE02099 (10142)	traces-0lpdQza;7GeneMLST;ND;;NA		Water/River	Fish	2013				Europe	France			Dijon				UMR Agroecologie					Unknown	ESBL CTX-M-14		None	NA	NA	None	NA	NA	2017-09-12	2017-09-12	ESC_HA0915AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0916AA	MIAE02085	traces-0nwOGZV;7GeneMLST;ND;;NA		Environment	Water	2013				Europe	France			Dijon				UMR Agroecologie					Unknown	ESBL CTX-M-1		None	NA	NA	None	NA	NA	2017-09-12	2017-09-12	ESC_HA0916AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA0917AA	MIAE02077 (10054)	traces-0jzwUSe;7GeneMLST;ND;;NA		Environment	Water	2013				Europe	France			Dijon				UMR Agroecologie					Unknown			None	NA	NA	None	NA	NA	2017-09-12	2017-09-12	ESC_HA0917AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1827AA	SBA3 MIAE 10746	traces-0suxpbB;7GeneMLST;ND;;NA		Sewage	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1827AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1828AA	IET7 MIAE 10498	traces-0CZUeHQ;7GeneMLST;ND;;NA		Water/River	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1828AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1829AA	SBA8 MIAE 10751	traces-0NQYToE;7GeneMLST;ND;;NA		Sewage	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1829AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1830AA	CCCEB8 MIAE 11148	traces-0nZrscx;7GeneMLST;ND;;NA		Sewage	Environment	2015				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1830AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1831AA	IBA2 MIAE 10500	traces-0piMmEp;7GeneMLST;ND;;NA		Sewage	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1831AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1832AA	CCCEB2 MIAE 11142	traces-0yoJiKa;7GeneMLST;ND;;NA		Sewage	Environment	2015				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1832AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1833AA	IET6 MIAE 10497	traces-0rxrXmT;7GeneMLST;ND;;NA		Water/River	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1833AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1834AA	AET5 MIAE 10454	traces-0TiqkYt;7GeneMLST;ND;;NA		Water/River	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-1		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1834AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA1835AA	SBA2 MIAE 10745	traces-0XAdwiV;7GeneMLST;ND;;NA		Sewage	Environment	2014				Europe	France			Dijon				UMR Agroecologie					CTX-M, FosA3	ESBL CTX-M-15		None	NA	NA	None	NA	NA	2017-09-18	2017-09-18	ESC_HA1835AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA3398AA	ECOL-17-VL-NY-FL-0002	SRR6118662;ILLUMINA;Paired;500;SRX3231346	Companion Animal	Canine	Canis lupus familiaris Lung	2017	5			North America	United States	Florida						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA324565	SRP115280		SAMN07709804	SRS2555657	2017-09-29	2017-09-29	ESC_HA3398AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA3533AA	680aeff0-535d-11e6-9a3d-3c4a9275d6c8	ERR2138623;ILLUMINA;Paired;448;ERX2195172																SC	Escherichia coli								PRJEB21499	ERP023756		SAMEA4363522	ERS1274971	2017-10-01	2017-09-30	ESC_HA3533AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA3534AA	67fdd090-535d-11e6-9a3d-3c4a9275d6c8	ERR2138622;ILLUMINA;Paired;436;ERX2195171																SC	Escherichia coli								PRJEB21499	ERP023756		SAMEA4363521	ERS1274970	2017-10-01	2017-09-30	ESC_HA3534AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA4652AA	ECS1_14	ERR2088799;ILLUMINA;Paired;100;ERX2145593	Human	Human	Homo sapiens; Hospital	2017	1			Europe	Italy							UNIVERSITA' DEGLI STUDI DI MILANO	Escherichia coli								PRJEB22077	ERP024408		SAMEA104205663	ERS1864681	2017-10-09	2017-10-07	ESC_HA4652AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA8219AA	Escherichia-coli-15-AB01299-0	ERR2193921;ILLUMINA;Paired;300;ERX2249944	Livestock	Swine	Sus	2015				Europe	Germany					51.165691	10.451526	Center for Genomic Epidemiology	Escherichia coli								PRJEB21546	ERP023807		SAMEA104378685	ERS2003663	2017-11-14	2017-11-14	ESC_HA8219AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA9932AA	Med1	ERR4452453;ILLUMINA;Paired;;ERX4392956				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O96:H5				Medical		PRJEB39739	ERP123295		SAMEA7177547	ERS4937983	2017-11-24	2018-12-01	ESC_HA9932AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA9954AA	EF422	traces-0wLQiaw;ILLUMINA;Paired;;NA,ERR4426173;ILLUMINA;Paired;;ERX4366731	Human	Human		2014	3	23		Europe	Sweden	Stockholm		Stockholm				Dept of Laboratory Medicine, Karolinska Institutet, Stockholm, Sweden	Escherichia coli				Pathogen		Replaced, good quality		PRJEB39739	ERP123295	Bacteremia	SAMEA7160578	ERS4921036	2019-04-11	2019-04-11	ESC_HA9954AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_HA9988AA	Med2	traces-0LVGmlw;ILLUMINA;Paired;;NA,ERR4452347;ILLUMINA;Paired;;ERX4392850				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Medical		PRJEB39739	ERP123295		SAMEA7177441	ERS4937877	2017-11-28	2018-12-05	ESC_HA9988AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0183AA	EF432	ERR4426082;ILLUMINA;Paired;;ERX4366640,traces-0FTOUDl;ILLUMINA;Paired;;NA	Human	Human		2014	5	2		Europe	Sweden	Stockholm		Stockholm				Dept of Laboratory Medicine, Karolinska Institutet, Stockholm, Sweden	Escherichia coli				Pathogen		Replaced, good quality		PRJEB39739	ERP123295	Bacteremia	SAMEA7160487	ERS4920945	2019-04-11	2019-04-11	ESC_IA0183AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0209AA	Ped8	ERR4452372;ILLUMINA;Paired;;ERX4392875				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O96:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177466	ERS4937902	2017-11-29	2018-12-06	ESC_IA0209AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0216AA	Ped7	ERR4452397;ILLUMINA;Paired;;ERX4392900				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177491	ERS4937927	2017-11-29	2018-06-03	ESC_IA0216AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0229AA	Ped2	ERR4452457;ILLUMINA;Paired;;ERX4392960				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177551	ERS4937987	2017-11-29	2018-06-03	ESC_IA0229AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0281AA	Ped10	ERR4452399;ILLUMINA;Paired;;ERX4392902				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177493	ERS4937929	2017-11-29	2018-06-03	ESC_IA0281AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0282AA	Ped5	ERR4452411;ILLUMINA;Paired;;ERX4392914				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177505	ERS4937941	2017-11-29	2018-06-03	ESC_IA0282AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0311AA	Ped12	ERR4452408;ILLUMINA;Paired;;ERX4392911				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177502	ERS4937938	2017-11-29	2018-12-06	ESC_IA0311AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0315AA	Ped6	ERR4452428;ILLUMINA;Paired;;ERX4392931				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177522	ERS4937958	2017-11-29	2018-12-06	ESC_IA0315AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0316AA	Ped16	ERR4452365;ILLUMINA;Paired;;ERX4392868				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska							Pediatric		PRJEB39739	ERP123295		SAMEA7177459	ERS4937895	2017-11-29	2018-12-06	ESC_IA0316AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0318AA	Ped9	ERR4452366;ILLUMINA;Paired;;ERX4392869				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177460	ERS4937896	2017-11-29	2018-12-06	ESC_IA0318AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0322AA	Ped3	ERR4452414;ILLUMINA;Paired;;ERX4392917				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O96:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177508	ERS4937944	2017-11-29	2018-12-06	ESC_IA0322AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0341AA	Ped11	ERR4452381;ILLUMINA;Paired;;ERX4392884				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177475	ERS4937911	2017-11-29	2018-12-06	ESC_IA0341AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0342AA	Ped1	ERR4452378;ILLUMINA;Paired;;ERX4392881				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H5				Pediatric		PRJEB39739	ERP123295		SAMEA7177472	ERS4937908	2017-11-29	2018-12-06	ESC_IA0342AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0345AA	Sur4	ERR4452464;ILLUMINA;Paired;;ERX4392967				2016				Africa	Ethiopia	Oromiya		Jimma				karolinska							Surgical		PRJEB39739	ERP123295		SAMEA7177558	ERS4937994	2017-11-29	2018-12-06	ESC_IA0345AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0357AA	Sur5	ERR4452436;ILLUMINA;Paired;;ERX4392939				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska							Surgical		PRJEB39739	ERP123295		SAMEA7177530	ERS4937966	2017-11-29	2018-12-06	ESC_IA0357AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0388AA	Sur1	ERR4452382;ILLUMINA;Paired;;ERX4392885				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O27:H9				Surgical		PRJEB39739	ERP123295		SAMEA7177476	ERS4937912	2017-11-30	2018-12-07	ESC_IA0388AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0389AA	Sur2	ERR4452451;ILLUMINA;Paired;;ERX4392954				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H9				Surgical		PRJEB39739	ERP123295		SAMEA7177545	ERS4937981	2017-11-30	2018-12-07	ESC_IA0389AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0391AA	Sur3	ERR4452343;ILLUMINA;Paired;;ERX4392846				2016				Africa	Ethiopia	Oromiya		Jimma				Karolinska			O8:H9				Surgical		PRJEB39739	ERP123295		SAMEA7177437	ERS4937873	2017-11-30	2018-12-07	ESC_IA0391AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0432AA	ERS1912980	ERR2116736;ILLUMINA;Paired;1000;ERX2173594																Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB22381	ERP104061		SAMEA104288002	ERS1912980	2017-11-30	2017-11-28	ESC_IA0432AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0442AA	ERS1912970	ERR2116726;ILLUMINA;Paired;1000;ERX2173584																Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB22381	ERP104061		SAMEA104287992	ERS1912970	2017-11-30	2017-11-28	ESC_IA0442AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA0448AA	ERS1912964	ERR2116720;ILLUMINA;Paired;1000;ERX2173578																Justus-Liebig-Universitaet Giessen	Escherichia coli								PRJEB22381	ERP104061		SAMEA104287986	ERS1912964	2017-11-30	2017-11-28	ESC_IA0448AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA1189AA	FSIS11706113	SRR6380485;ILLUMINA;Paired;500;SRX3474539	Livestock	Swine	animal-swine-market swine	2017				North America	United States	North Carolina						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN08182235	SRS2760949	2017-12-16	2017-12-15	ESC_IA1189AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA1291AA	Eschericha-coli-U14-0628	ERR2224001;ILLUMINA;Paired;250;ERX2277373				2014	1			Europe	Poland					51.919438	19.145136	NVRI	Escherichia coli								PRJEB23993	ERP105787		SAMEA104437724	ERS2055666	2017-12-19	2017-12-19	ESC_IA1291AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA1359AA	U16_0574X	ERR2223765;ILLUMINA;Paired;300;ERX2277137				2016	1			Europe	Poland					51.919438	19.145136	NVRI	Escherichia coli								PRJEB23993	ERP105787		SAMEA104437488	ERS2055430	2017-12-19	2017-12-19	ESC_IA1359AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA1368AA	U15_0293X	ERR2223756;ILLUMINA;Paired;300;ERX2277128				2015	1			Europe	Poland					51.919438	19.145136	NVRI	Escherichia coli								PRJEB23993	ERP105787		SAMEA104437479	ERS2055421	2017-12-19	2017-12-19	ESC_IA1368AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA1375AA	U15_0221	ERR2223749;ILLUMINA;Paired;300;ERX2277121				2015	1			Europe	Poland					51.919438	19.145136	NVRI	Escherichia coli								PRJEB23993	ERP105787		SAMEA104437472	ERS2055414	2017-12-19	2017-12-19	ESC_IA1375AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA1870AA	WCHEC1943	SRR6442662;ILLUMINA;Paired;;SRX3533854,GCF_002811555;Complete Genome;;;	Environment	Water/River	Sewage	2017	4			Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA418674	SRP126662		SAMN07510673	SRS2809128	2018-01-05	2018-01-05	ESC_IA1870AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA2118AA	PNUSAE011661	SRR6456783;ILLUMINA;Paired;;SRX3547384								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN08328380	SRS2821533	2018-01-10	2018-01-10	ESC_IA2118AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA2170AA	SAMPLE_WTCHG_447699_250173	ERR2238024;ILLUMINA;Paired;300;ERX2290191																UNIVERSITY OF OXFORD	Escherichia coli								PRJEB21277	ERP023511		SAMEA104458049	ERS2075991	2018-01-10	2018-01-10	ESC_IA2170AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA2183AA	SAMPLE_WTCHG_447699_229140	ERR2237981;ILLUMINA;Paired;300;ERX2290148																UNIVERSITY OF OXFORD	Escherichia coli								PRJEB21277	ERP023511		SAMEA104458006	ERS2075948	2018-01-10	2018-01-10	ESC_IA2183AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA2255AA	15-AB02030	ERR2203411;ILLUMINA;Paired;1000;ERX2257785	ND	Other Mammal	ND	2015				Europe	Germany							FEDERAL INSTITUTE FOR RISK ASSESSMENT (BFR)	Escherichia coli								PRJEB23572	ERP105333		SAMEA104399274	ERS2017216	2018-01-10	2018-01-10	ESC_IA2255AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA2379AA	WCHEC045869	SRR6474925;ILLUMINA;Paired;;SRX3564798	Human	Human	Homo sapiens	2015				Asia	China	Sichuan		Chengdu				West China Hospital, Sichuan University	Escherichia coli								PRJNA418674	SRP126662		SAMN08364575	SRS2836990	2018-01-16	2018-01-16	ESC_IA2379AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA2828AA	MOD1-EC5419	SRR6512532;ILLUMINA;Paired;500;SRX3600570	Wild Animal	Camelid	Feces-Cockatoo; Cacatua sp.	2007	5			North America	United States	Virginia						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN08395811	SRS2868601	2018-01-26	2018-01-25	ESC_IA2828AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA4301AA	Sample 8	traces-0KKHNIN;ILLUMINA;Paired;;NA				2017				Asia	Pakistan	Sindh	Karāchi District	Karachi				Mehreen Arshad	Escherichia coli													2018-02-22	2018-08-27	ESC_IA4301AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA4579AA	C12-04	traces-0JjGJqK;ILLUMINA;Paired;;NA	Human	Human	Stools	2012				Europe	France	Normandy	Calvados	Caen				Dr S. Le Hello	Escherichia coli													2018-02-27	2018-09-01	ESC_IA4579AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA4595AA	C14-05	traces-0AxqZmU;ILLUMINA;Paired;;NA	Human	Human	Stools	2014				Europe	France	Normandy	Calvados	Caen				Dr S. Le Hello	Escherichia coli													2018-02-27	2018-09-01	ESC_IA4595AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
ESC_IA4596AA	C14-06	traces-0LtEZud;ILLUMINA;Paired;;NA	Human	Human	Stools	2014				Europe	France	Normandy	Calvados	Caen				Dr S. Le Hello	Escherichia coli													2018-02-27	2018-09-01	ESC_IA4596AA	0	410	ST23 Cplx			6	4	12	1	20	18	7
