name,Col156.assembled,Col156.match,Col156.ref_seq,Col440I.assembled,Col440I.match,Col440I.ref_seq,Col440II.assembled,Col440II.match,Col440II.ref_seq,Col8282.assembled,Col8282.match,Col8282.ref_seq,ColRNAI.assembled,ColRNAI.match,ColRNAI.ref_seq,Col_BS512_.assembled,Col_BS512_.match,Col_BS512_.ref_seq,Col_IRGK_.assembled,Col_IRGK_.match,Col_IRGK_.ref_seq,Col_KPHS6_.assembled,Col_KPHS6_.match,Col_KPHS6_.ref_seq,Col_MG828_.assembled,Col_MG828_.match,Col_MG828_.ref_seq,Col_pHAD28_.assembled,Col_pHAD28_.match,Col_pHAD28_.ref_seq,ColpVC.assembled,ColpVC.match,ColpVC.ref_seq,FIA_pBK30683_+.assembled,FIA_pBK30683_+.match,FIA_pBK30683_+.ref_seq,FII_pBK30683_.assembled,FII_pBK30683_.match,FII_pBK30683_.ref_seq,Inc-.assembled,Inc-.match,Inc-.ref_seq,Inc-_1.assembled,Inc-_1.match,Inc-_1.ref_seq,IncFI-.assembled,IncFI-.match,IncFI-.ref_seq,IncFIA.assembled,IncFIA.match,IncFIA.ref_seq,IncFIB_AP001918_.assembled,IncFIB_AP001918_.match,IncFIB_AP001918_.ref_seq,IncFIB_K_+.assembled,IncFIB_K_+.match,IncFIB_K_+.ref_seq,IncFIB_pKPHS1_.assembled,IncFIB_pKPHS1_.match,IncFIB_pKPHS1_.ref_seq,IncFIB_pLF82_PhagePlasmid_.assembled,IncFIB_pLF82_PhagePlasmid_.match,IncFIB_pLF82_PhagePlasmid_.ref_seq,IncFIB_pNDM_Mar_.assembled,IncFIB_pNDM_Mar_.match,IncFIB_pNDM_Mar_.ref_seq,IncFIB_pQil_.assembled,IncFIB_pQil_.match,IncFIB_pQil_.ref_seq,IncFII_-.assembled,IncFII_-.match,IncFII_-.ref_seq,IncFII_K_.assembled,IncFII_K_.match,IncFII_K_.ref_seq,IncFII_S_.assembled,IncFII_S_.ref_seq,IncFII_p-.assembled,IncFII_p-.match,IncFII_p-.ref_seq,IncFII_pKP91_.assembled,IncFII_pKP91_.match,IncFII_pKP91_.ref_seq,IncFII_pMET_.assembled,IncFII_pMET_.match,IncFII_pMET_.ref_seq,IncHI1B_pNDM_MAR_.assembled,IncHI1B_pNDM_MAR_.match,IncHI1B_pNDM_MAR_.ref_seq,IncHI2.assembled,IncHI2.match,IncHI2.ref_seq,IncHI2A.assembled,IncHI2A.match,IncHI2A.ref_seq,IncN.assembled,IncN.match,IncN.ref_seq,IncQ1.assembled,IncQ1.match,IncQ1.ref_seq,IncR.assembled,IncR.match,IncR.ref_seq,IncU.assembled,IncU.match,IncU.ref_seq,IncX1.assembled,IncX1.match,IncX1.ref_seq,IncX1_1.assembled,IncX1_1.match,IncX1_1.ref_seq,IncX3.assembled,IncX3.match,IncX3.ref_seq,IncX4_1.assembled,IncX4_1.ref_seq,IncY.assembled,IncY.match,IncY.ref_seq,rep14a.assembled,rep14a.match,rep14a.ref_seq,rep14a_1.assembled,rep14a_1.match,rep14a_1.ref_seq,rep17.assembled,rep17.ref_seq,rep18a.assembled,rep18a.ref_seq,rep18b.assembled,rep18b.ref_seq,rep2.assembled,rep2.ref_seq,rep29.assembled,rep29.ref_seq,repUS43.assembled,repUS43.ref_seq
./22072_1#147/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#148/report.tsv,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col8282.1__DQ995352,yes,yes,ColRNAI.1__DQ298019,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes_nonunique,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#149/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#150/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#151/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,repB.KLEB_VIR_AP006726,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,partial,no,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#153/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncQ1.1__M28829,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#154/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#155/report.tsv,no,no,NA,yes,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#157/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#159/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#160/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#161/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIA_HI1_.1__AF250878,yes,yes,FII_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#162/report.tsv,no,no,NA,yes,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,partial,no,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#163/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K__pCAV1099_114_.1__CP011596,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,yes,yes,IncY.1__K02380,partial,no,rep14a.3_EFAU085p5001_AUS0085p5__CP006625,partial,no,rep14a.1_CDS2_pEFNP1__AB038522,no,NA,partial,rep18a.1_repA_p200B__AB158402,no,NA,no,NA,no,NA,no,NA
./22072_1#164/report.tsv,no,no,NA,yes_nonunique,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,partial,no,rep14a.3_EFAU085p5001_AUS0085p5__CP006625,no,no,NA,no,NA,partial,rep18a.1_repA_p200B__AB158402,no,NA,no,NA,partial,rep29.2_EFAU085p4001_Aus0085p4__Aus0085,no,NA
./22072_1#165/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,yes,yes,rep14a.1_CDS2_pEFNP1__AB038522,partial,rep17.3_repA_Aus0085p2__CP006622,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#166/report.tsv,no,no,NA,yes,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,partial,no,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,partial,no,rep14a.3_EFAU085p5001_AUS0085p5__CP006625,partial,no,rep14a.1_CDS2_pEFNP1__AB038522,no,NA,no,NA,partial,rep18b.2_repA_pEF418__AF408195,no,NA,no,NA,no,NA
./22072_1#167/report.tsv,no,no,NA,yes,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,partial,no,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#168/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,Col_MG828_.1__NC_008486,yes,yes,Col_pHAD28_.1__KU674895,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,fragmented,rep29.2_EFAU085p4001_Aus0085p4__Aus0085,no,NA
./22072_1#169/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncN.1__AY046276,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#237/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pNDM_Mar_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncHI1B_pNDM_MAR_.1__JN420336,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#238/report.tsv,no,no,NA,yes,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFIB_K_.1__JN233704,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,yes,yes,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#239/report.tsv,no,no,NA,yes,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,FIA_pBK30683_.1__KF954760,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,partial,no,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#240/report.tsv,no,no,NA,no,no,NA,yes,yes,Col440II.1__CP023921,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncHI2A.1__BX664015,partial,no,IncN.1__AY046276,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#241/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncC.1__JN157804,no,no,NA,no,no,NA,no,no,NA,yes,yes,repB.KLEB_VIR_AP006726,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,partial,no,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
./22072_1#243/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_K_.1__JN233704,yes,yes,IncFIB_pKPHS1_.1__CP003223,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,yes,yes,rep14a.3_EFAU085p5001_AUS0085p5__CP006625,partial,no,rep14a.1_CDS2_pEFNP1__AB038522,no,NA,no,NA,partial,rep18b.2_repA_pEF418__AF408195,no,NA,partial,rep29.2_EFAU085p4001_Aus0085p4__Aus0085,no,NA
./22072_1#245/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFII_Yp_.1__CP000670,no,no,NA,partial,IncFII_S_.1__CP000858,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,partial,no,IncQ1.1__M28829,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,partial,no,rep14a.1_CDS2_pEFNP1__AB038522,no,NA,no,NA,partial,rep18b.2_repA_pEF418__AF408195,no,NA,no,NA,no,NA
./22072_1#246/report.tsv,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,yes,yes,rep14a.3_EFAU085p5001_AUS0085p5__CP006625,partial,no,rep14a.1_CDS2_pEFNP1__AB038522,no,NA,no,NA,partial,rep18b.2_repA_pEF418__AF408195,no,NA,no,NA,no,NA
./22072_1#247/report.tsv,no,no,NA,yes,yes,Col440I.1__CP023920,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncFIB_pQil_.1__JN233705,no,no,NA,yes_nonunique,yes,IncFII_K_.1__CP000648,no,NA,no,no,NA,partial,no,IncFII_pKP91_.1__CP000966,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,no,NA,yes,yes,IncR.1__DQ449578,no,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,no,NA,no,no,NA,no,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA,no,NA
